#Column	separation	(F9.2)	Distance from master source to user source	(.separation)	["arcsec"]	[pos.angDistance]
#Column	name	(A22)	Source name in the format '2CXO Jhhmmss.s{+|-}ddmmss[X]'	(master_source.name)	[""]	[]
#Column	ra	(A12)	Source position, ICRS right ascension	(master_source.ra)	[""]	[pos.eq.ra;meta.main]
#Column	dec	(A11)	Source position, ICRS declination	(master_source.dec)	[""]	[pos.eq.dec;meta.main]
#Column	gal_l	(F9.5)	Source position, Galactic longitude (equinox J2000.0, epoch J2000.0)	(master_source.gal_l)	["deg"]	[pos.galactic.lon]
#Column	gal_b	(F9.5)	Source position, Galactic latitude (equinox J2000.0, epoch J2000.0)	(master_source.gal_b)	["deg"]	[pos.galactic.lat]
#Column	err_ellipse_r0	(F9.2)	Major radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r0)	["arcsec"]	[]
#Column	err_ellipse_r1	(F9.2)	Minor radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r1)	["arcsec"]	[]
#Column	err_ellipse_ang	(F9.1)	Position angle (ref. local true north) of the major axis of the 95% confidence level error ellipse	(master_source.err_ellipse_ang)	["deg"]	[]
#Column	significance	(F9.2)	Highest flux significance (S/N) across all stacked observations and energy bands	(master_source.significance)	[""]	[]
#Column	likelihood_class	(A20)	Highest detection likelihood classification across all stacked observations and energy bands	(master_source.likelihood_class)	[""]	[]
#Column	conf_flag	(A5)	Source may be confused (source regions overlap in one or more contributing stacked observations)	(master_source.conf_flag)	[""]	[]
#Column	extent_flag	(A5)	Source is extended, or deconvolved source extent is inconsistent with a point source at the 90% confidence level in one or more observations and energy bands	(master_source.extent_flag)	[""]	[]
#Column	flux_aper_h	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events; ACIS hard (2.0-7.0 keV) energy band	(master_source.flux_aper_h)	["erg/s/cm^2"]	[]
#Column	flux_aper_lolim_h	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% lower confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.flux_aper_lolim_h)	["erg/s/cm^2"]	[]
#Column	flux_aper_hilim_h	(E9.3)	Aperture-corrected net energy flux inferred from the source region aperture, best estimate derived from the longest block of a multi-band, flux-ordered Bayesian Block analysis of the contributing observations, and calculated by counting X-ray events (68% upper confidence limit); ACIS hard (2.0-7.0 keV) energy band	(master_source.flux_aper_hilim_h)	["erg/s/cm^2"]	[]
#Column	hard_hm	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio	(master_source.hard_hm)	[""]	[]
#Column	hard_hm_lolim	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio (68% lower confidence limit)	(master_source.hard_hm_lolim)	[""]	[]
#Column	hard_hm_hilim	(F9.4)	ACIS hard (2.0-7.0 keV) - medium (1.2-2.0 keV) energy band photon flux hardness ratio (68% upper confidence limit)	(master_source.hard_hm_hilim)	[""]	[]
#Column	acis_time	(F9.1)	Total livetime for all ACIS imaging observations contributing to the Master Sources Table record of the source	(master_source.acis_time)	["s"]	[]
separation	name	ra	dec	gal_l	gal_b	err_ellipse_r0	err_ellipse_r1	err_ellipse_ang	significance	likelihood_class	conf_flag	extent_flag	flux_aper_h	flux_aper_lolim_h	flux_aper_hilim_h	hard_hm	hard_hm_lolim	hard_hm_hilim	acis_time
   200.39	 2CXO J174524.7-290031	 17 45 24.76	-29 00 31.68	359.91439	  0.00083	     0.78	     0.75	     12.8	     5.97	                TRUE	 TRUE	FALSE	3.718e-15	2.945e-15	4.442e-15	   0.9994	   0.8888	   1.0000	1751565.6
   200.58	 2CXO J174525.4-285928	 17 45 25.43	-28 59 28.80	359.93057	  0.00785	     0.78	     0.73	    176.7	     6.12	                TRUE	 TRUE	FALSE	6.308e-15	4.897e-15	7.636e-15	   0.9994	   0.8638	   1.0000	1731679.5
   200.62	 2CXO J174541.4-290347	 17 45 41.41	-29 03 47.97	359.89946	 -0.07933	     0.83	     0.75	    146.6	     6.34	                TRUE	FALSE	FALSE	1.572e-15	1.310e-15	1.835e-15	   0.9182	   0.8551	   0.9725	1794764.2
   200.63	 2CXO J174527.3-285836	 17 45 27.32	-28 58 36.75	359.94649	  0.00953	     0.76	     0.76	      0.0	    11.10	                TRUE	FALSE	FALSE	1.166e-15	9.185e-16	1.400e-15	   0.9994	   0.9413	   1.0000	1740697.4
   200.65	 2CXO J174529.8-285757	 17 45 29.90	-28 57 57.99	359.96057	  0.00713	     0.78	     0.76	     43.2	     7.03	                TRUE	 TRUE	FALSE	1.231e-15	4.789e-16	1.950e-15	         	         	         	1791422.8
   200.81	 2CXO J174530.4-285751	 17 45 30.49	-28 57 51.24	359.96330	  0.00626	     0.76	     0.75	     26.3	     5.64	                TRUE	 TRUE	FALSE	1.066e-15	5.643e-16	1.568e-15	   0.9994	   0.8251	   1.0000	1751812.4
   200.88	 2CXO J174554.4-285921	 17 45 54.49	-28 59 21.89	359.98738	 -0.08155	     0.78	     0.75	     68.9	     4.91	                TRUE	FALSE	FALSE	2.140e-15	1.805e-15	2.453e-15	   0.9994	   0.9138	   1.0000	1791966.5
   200.89	 2CXO J174527.8-290229	 17 45 27.82	-29 02 29.22	359.89233	 -0.02568	     0.73	     0.73	    153.0	    11.73	                TRUE	 TRUE	FALSE	5.718e-15	5.254e-15	6.182e-15	   0.9994	   0.9750	   1.0000	1747520.3
   200.95	 2CXO J174532.1-290320	 17 45 32.12	-29 03 20.16	359.88842	 -0.04642	     0.78	     0.76	     69.1	     4.16	                TRUE	 TRUE	FALSE	4.822e-16	0.000e+00	9.645e-16	         	         	         	1747520.3
   201.42	 2CXO J174550.3-290257	 17 45 50.38	-29 02 57.06	359.92854	 -0.09986	     0.75	     0.73	      2.6	    10.60	                TRUE	FALSE	FALSE	4.157e-15	3.780e-15	4.535e-15	   0.9569	   0.9250	   0.9850	1684536.2
   201.54	 2CXO J174544.7-290340	 17 45 44.72	-29 03 40.10	359.90761	 -0.08850	     0.76	     0.76	      0.0	     5.10	                TRUE	FALSE	FALSE	8.416e-16	6.534e-16	1.030e-15	   0.9994	   0.9038	   1.0000	1709082.0
   201.56	 2CXO J174529.8-290259	 17 45 29.89	-29 02 59.48	359.88909	 -0.03650	     0.74	     0.73	     24.0	     8.62	                TRUE	 TRUE	FALSE	4.056e-15	3.314e-15	4.798e-15	   0.9994	   0.9525	   1.0000	1747520.3
   201.58	 2CXO J174530.5-290306	 17 45 30.51	-29 03 06.37	359.88864	 -0.03945	     0.78	     0.76	     54.5	     4.79	                TRUE	FALSE	FALSE	1.308e-15	1.046e-15	1.553e-15	   0.9994	   0.9450	   1.0000	1747520.3
   201.61	 2CXO J174525.4-290132	 17 45 25.48	-29 01 32.97	359.90123	 -0.01029	     0.73	     0.72	      1.3	    11.94	                TRUE	 TRUE	FALSE	6.276e-15	5.660e-15	6.852e-15	   0.9706	   0.9425	   0.9925	1747526.5
   201.65	 2CXO J174524.6-290038	 17 45 24.69	-29 00 38.37	359.91266	  0.00011	     0.73	     0.72	      3.3	    11.67	                TRUE	FALSE	 TRUE	6.718e-15	6.025e-15	7.412e-15	   0.9994	   0.9775	   1.0000	1595430.5
   201.90	 2CXO J174552.7-290222	 17 45 52.74	-29 02 22.13	359.94131	 -0.10217	     0.81	     0.78	    116.5	     5.29	                TRUE	FALSE	FALSE	1.438e-15	1.116e-15	1.760e-15	   0.9382	   0.8613	   0.9888	1708276.0
   202.15	 2CXO J174545.0-285716	 17 45 45.02	-28 57 16.86	359.99905	 -0.03398	     0.78	     0.76	     54.9	     5.25	                TRUE	FALSE	FALSE	2.008e-15	1.666e-15	2.351e-15	   0.9382	   0.8701	   0.9850	1896302.4
   202.21	 2CXO J174548.2-285736	 17 45 48.21	-28 57 36.72	  0.00040	 -0.04679	     0.80	     0.77	     19.9	     4.16	                TRUE	 TRUE	FALSE	1.370e-15	1.018e-15	1.722e-15	   0.9994	   0.8763	   1.0000	1898682.6
   202.57	 2CXO J174525.0-290115	 17 45 25.02	-29 01 15.11	359.90458	 -0.00624	     0.74	     0.72	    170.0	     7.71	                TRUE	 TRUE	FALSE	2.487e-15	1.658e-15	3.274e-15	         	         	         	1747526.5
   202.60	 2CXO J174549.2-290311	 17 45 49.22	-29 03 11.09	359.92302	 -0.09829	     0.76	     0.75	    144.7	     6.07	                TRUE	FALSE	FALSE	1.856e-15	1.576e-15	2.118e-15	   0.9994	   0.9438	   1.0000	1709082.0
   202.66	 2CXO J174548.4-285738	 17 45 48.45	-28 57 38.16	  0.00051	 -0.04773	     0.76	     0.74	     74.5	     4.11	                TRUE	 TRUE	FALSE	1.173e-15	8.625e-16	1.484e-15	   0.9994	   0.8801	   1.0000	1898682.6
   202.76	 2CXO J174529.5-290257	 17 45 29.56	-29 02 57.18	359.88900	 -0.03514	     0.72	     0.72	    117.1	    13.66	                TRUE	FALSE	FALSE	7.386e-15	6.869e-15	7.904e-15	   0.9856	   0.9688	   0.9963	1747520.3
   202.76	 2CXO J174555.0-290119	 17 45 55.00	-29 01 19.02	359.96056	 -0.10006	     0.77	     0.73	    101.2	     6.50	                TRUE	 TRUE	FALSE	1.820e-15	1.437e-15	2.179e-15	   0.9994	   0.8951	   1.0000	1736259.3
   202.99	 2CXO J174525.5-285915	 17 45 25.59	-28 59 15.37	359.93406	  0.00930	     0.74	     0.72	      1.8	    10.17	                TRUE	FALSE	FALSE	2.987e-15	2.659e-15	3.293e-15	   0.9756	   0.9475	   0.9963	1789769.7
   203.60	 2CXO J174533.5-285723	 17 45 33.54	-28 57 23.25	359.97574	  0.00081	     0.73	     0.73	      0.0	    10.36	                TRUE	 TRUE	FALSE	6.085e-15	4.467e-15	7.702e-15	         	         	         	1827932.4
   203.65	 2CXO J174543.9-290345	 17 45 43.97	-29 03 45.16	359.90499	 -0.08690	     0.86	     0.79	    128.9	     4.35	                TRUE	FALSE	FALSE	9.891e-16	7.678e-16	1.210e-15	   0.9094	   0.8151	   0.9763	1752496.8
   203.70	 2CXO J174531.6-290319	 17 45 31.61	-29 03 19.24	359.88767	 -0.04471	     0.81	     0.74	     90.9	     6.77	                TRUE	 TRUE	FALSE	4.334e-15	2.976e-15	5.693e-15	         	         	         	1747520.3
   203.97	 2CXO J174525.0-290123	 17 45 25.08	-29 01 23.82	359.90263	 -0.00770	     0.81	     0.77	      6.1	     5.93	                TRUE	FALSE	FALSE	1.572e-15	1.319e-15	1.825e-15	   0.9994	   0.9600	   1.0000	1747523.4
   204.40	 2CXO J174539.0-285704	 17 45 39.09	-28 57 04.13	359.99080	 -0.01367	     0.75	     0.74	     76.1	     9.15	                TRUE	FALSE	FALSE	2.741e-15	2.449e-15	3.033e-15	   0.9569	   0.9188	   0.9863	1978434.2
   204.44	 2CXO J174544.0-285710	 17 45 44.02	-28 57 10.50	359.99866	 -0.02995	     0.81	     0.77	    167.0	     4.97	                TRUE	FALSE	FALSE	1.179e-15	9.372e-16	1.406e-15	         	         	         	1896302.5
   204.87	 2CXO J174547.7-290326	 17 45 47.73	-29 03 26.50	359.91653	 -0.09587	     0.77	     0.76	    179.4	     3.89	                TRUE	FALSE	FALSE	1.213e-15	9.551e-16	1.455e-15	   0.9994	   0.8513	   1.0000	1709082.0
   205.11	 2CXO J174545.9-285718	 17 45 45.97	-28 57 18.38	  0.00049	 -0.03716	     0.86	     0.79	     23.8	     4.73	                TRUE	FALSE	FALSE	1.084e-15	8.561e-16	1.298e-15	   0.9994	   0.9375	   1.0000	1955463.6
   205.15	 2CXO J174528.9-285803	 17 45 28.96	-28 58 03.43	359.95750	  0.00926	     0.79	     0.77	    108.9	     8.00	                TRUE	 TRUE	FALSE	1.914e-15	1.415e-15	2.413e-15	   0.9994	   0.9275	   1.0000	1791422.8
   205.39	 2CXO J174554.6-285914	 17 45 54.65	-28 59 14.28	359.98947	 -0.08093	     0.73	     0.72	    157.7	     8.01	                TRUE	FALSE	FALSE	4.036e-15	3.575e-15	4.498e-15	   0.9994	   0.9613	   1.0000	1791966.5
   205.70	 2CXO J174545.4-285715	 17 45 45.44	-28 57 15.06	  0.00028	 -0.03504	     0.77	     0.74	     37.6	     7.69	                TRUE	FALSE	FALSE	2.168e-15	1.867e-15	2.449e-15	   0.9994	   0.9700	   1.0000	1994865.3
   205.94	 2CXO J174539.6-290354	 17 45 39.63	-29 03 54.02	359.89464	 -0.07468	     0.79	     0.76	    119.2	     5.16	                TRUE	FALSE	FALSE	9.807e-16	7.795e-16	1.169e-15	   0.9994	   0.8963	   1.0000	1879679.8
   206.06	 2CXO J174541.3-285702	 17 45 41.39	-28 57 02.85	359.99548	 -0.02065	     0.78	     0.75	     99.0	     6.81	                TRUE	FALSE	FALSE	1.785e-15	1.386e-15	2.184e-15	   0.9994	   0.9388	   1.0000	1929035.5
   206.25	 2CXO J174526.5-285842	 17 45 26.52	-28 58 42.77	359.94355	  0.01113	     0.75	     0.73	     89.2	     8.73	                TRUE	FALSE	FALSE	3.397e-15	3.041e-15	3.753e-15	   0.9994	   0.9663	   1.0000	1778663.7
   206.27	 2CXO J174526.9-285834	 17 45 26.94	-28 58 34.05	359.94641	  0.01110	     0.94	     0.83	     14.7	     8.26	                TRUE	FALSE	FALSE	8.782e-16	6.617e-16	1.083e-15	   0.9194	   0.8276	   0.9850	1740697.4
   206.65	 2CXO J174554.4-285906	 17 45 54.50	-28 59 06.16	359.99112	 -0.07929	     0.80	     0.76	     84.6	     4.23	                TRUE	FALSE	FALSE	1.300e-15	1.024e-15	1.560e-15	   0.9994	   0.8926	   1.0000	1791966.5
   206.68	 2CXO J174524.2-290036	 17 45 24.29	-29 00 36.00	359.91247	  0.00167	     0.76	     0.75	     12.1	     6.08	                TRUE	 TRUE	FALSE	7.949e-16	4.380e-16	1.136e-15	   0.9994	   0.8376	   1.0000	1751565.6
   206.70	 2CXO J174531.7-290324	 17 45 31.77	-29 03 24.15	359.88682	 -0.04594	     0.77	     0.75	     80.8	     5.69	                TRUE	 TRUE	FALSE	2.101e-15	1.117e-15	3.084e-15	         	         	         	1747520.3
   206.71	 2CXO J174552.1-285816	 17 45 52.16	-28 58 16.09	359.99856	 -0.06477	     0.71	     0.71	     64.6	    20.17	                TRUE	 TRUE	FALSE	1.297e-14	1.234e-14	1.357e-14	         	         	         	1909797.6
   207.03	 2CXO J174528.8-290253	 17 45 28.83	-29 02 53.94	359.88839	 -0.03241	     0.74	     0.74	    171.2	     8.80	                TRUE	FALSE	FALSE	2.620e-15	2.311e-15	2.907e-15	   0.9994	   0.9538	   1.0000	1747520.3
   207.74	 2CXO J174555.4-290117	 17 45 55.41	-29 01 17.87	359.96162	 -0.10119	     0.95	     0.83	     22.0	     9.64	                TRUE	FALSE	FALSE	1.453e-14	1.228e-14	1.665e-14	         	         	         	1731178.9
   207.77	 2CXO J174525.7-285858	 17 45 25.74	-28 58 58.82	359.93826	  0.01124	     0.73	     0.73	      0.0	    11.69	                TRUE	FALSE	FALSE	5.734e-15	5.273e-15	6.195e-15	   0.9994	   0.9775	   1.0000	1778663.7
   207.90	 2CXO J174526.7-290220	 17 45 26.71	-29 02 20.65	359.89226	 -0.02100	     0.73	     0.72	    175.9	    11.73	                TRUE	 TRUE	FALSE	2.804e-15	1.901e-15	3.708e-15	   0.9994	   0.8938	   1.0000	1591385.2
   208.44	 2CXO J174553.1-285829	 17 45 53.11	-28 58 29.61	359.99715	 -0.06967	     0.79	     0.79	      0.0	     5.13	                TRUE	FALSE	FALSE	1.622e-15	1.309e-15	1.935e-15	   0.9994	   0.8863	   1.0000	1808196.0
   208.48	 2CXO J174532.2-290329	 17 45 32.25	-29 03 29.88	359.88636	 -0.04824	     0.76	     0.73	    121.7	     8.57	                TRUE	FALSE	FALSE	3.136e-15	2.781e-15	3.467e-15	   0.9994	   0.9438	   1.0000	1747520.3
   208.59	 2CXO J174533.7-285716	 17 45 33.72	-28 57 16.76	359.97761	  0.00121	     0.76	     0.75	    142.1	     4.73	                TRUE	FALSE	FALSE	9.584e-16	7.440e-16	1.173e-15	   0.9994	   0.9313	   1.0000	1827932.4
   208.68	 2CXO J174525.3-285908	 17 45 25.35	-28 59 08.19	359.93529	  0.01111	     0.77	     0.75	     77.9	     6.63	                TRUE	FALSE	FALSE	1.608e-15	1.343e-15	1.872e-15	   0.9219	   0.8626	   0.9750	1751583.9
   208.84	 2CXO J174524.1-290039	 17 45 24.14	-29 00 39.03	359.91146	  0.00171	     0.74	     0.74	     89.1	     6.71	                TRUE	 TRUE	FALSE	1.652e-15	1.233e-15	2.071e-15	   0.9994	   0.9176	   1.0000	1751565.6
   208.97	 2CXO J174535.8-285706	 17 45 35.84	-28 57 06.57	359.98406	 -0.00393	     5.13	     5.13	      0.0	     4.16	                TRUE	 TRUE	FALSE	4.413e-16	0.000e+00	8.826e-16	   0.9994	   0.6702	   1.0000	1972627.6
   209.10	 2CXO J174555.2-285926	 17 45 55.26	-28 59 26.06	359.98784	 -0.08453	     0.99	     0.77	     71.0	     4.17	                TRUE	FALSE	FALSE	1.963e-15	1.589e-15	2.337e-15	   0.9394	   0.8676	   0.9875	1781999.2
   209.13	 2CXO J174555.5-290114	 17 45 55.59	-29 01 14.14	359.96284	 -0.10119	     0.75	     0.74	    113.8	     6.89	                TRUE	 TRUE	FALSE	4.257e-15	3.580e-15	4.934e-15	   0.9332	   0.8701	   0.9813	1731178.9
   209.20	 2CXO J174546.8-290337	 17 45 46.81	-29 03 37.57	359.91216	 -0.09462	     2.80	     2.80	      0.0	     3.21	                TRUE	FALSE	FALSE	7.711e-16	5.386e-16	9.915e-16	   0.9994	   0.9325	   1.0000	1709082.0
   209.65	 2CXO J174526.6-290223	 17 45 26.67	-29 02 23.19	359.89159	 -0.02126	     0.74	     0.74	      0.0	     5.82	                TRUE	 TRUE	FALSE	2.226e-15	1.113e-15	3.289e-15	         	         	         	1591385.2
   210.19	 2CXO J174526.9-290230	 17 45 27.00	-29 02 30.28	359.89052	 -0.02329	     0.72	     0.72	    173.4	     8.95	                TRUE	 TRUE	FALSE	4.980e-15	4.474e-15	5.486e-15	   0.9994	   0.9750	   1.0000	1747520.3
   210.19	 2CXO J174528.2-290250	 17 45 28.28	-29 02 50.97	359.88805	 -0.03027	     0.80	     0.77	    158.4	     5.93	                TRUE	FALSE	FALSE	3.667e-16	1.610e-16	5.723e-16	   0.9994	   0.9001	   1.0000	1747520.3
   210.23	 2CXO J174531.4-285730	 17 45 31.49	-28 57 30.33	359.97016	  0.00617	     0.77	     0.76	    103.9	     3.65	                TRUE	FALSE	FALSE	8.677e-16	6.346e-16	1.101e-15	   0.9994	   0.8838	   1.0000	1751812.4
   210.63	 2CXO J174530.7-285736	 17 45 30.77	-28 57 36.21	359.96739	  0.00757	     0.78	     0.78	      0.0	     4.43	                TRUE	 TRUE	FALSE	1.754e-15	1.271e-15	2.212e-15	         	         	         	1751812.4
   210.66	 2CXO J174531.6-290328	 17 45 31.70	-29 03 28.19	359.88572	 -0.04629	     0.76	     0.76	      0.0	     5.12	                TRUE	 TRUE	FALSE	1.430e-15	4.638e-16	2.358e-15	         	         	         	1747520.3
   210.67	 2CXO J174532.6-285720	 17 45 32.69	-28 57 20.86	359.97468	  0.00382	     0.75	     0.75	      0.0	     5.73	                TRUE	 TRUE	FALSE	2.279e-15	1.315e-15	3.243e-15	         	         	         	1770014.7
   210.79	 2CXO J174548.3-285727	 17 45 48.37	-28 57 27.91	  0.00279	 -0.04600	     0.80	     0.77	    163.2	     6.00	                TRUE	FALSE	FALSE	1.927e-15	1.570e-15	2.284e-15	   0.9407	   0.8763	   0.9875	1898682.6
   211.06	 2CXO J174549.2-290321	 17 45 49.27	-29 03 21.07	359.92074	 -0.09987	     0.80	     0.80	      0.0	     5.61	                TRUE	FALSE	FALSE	1.795e-15	1.508e-15	2.064e-15	   0.9219	   0.8551	   0.9763	1709082.0
   211.26	 2CXO J174527.1-290234	 17 45 27.16	-29 02 34.98	359.88971	 -0.02447	     0.81	     0.77	    106.9	     6.54	                TRUE	FALSE	FALSE	1.256e-15	1.022e-15	1.475e-15	   0.9344	   0.8801	   0.9800	1747520.3
   211.58	 2CXO J174530.3-285738	 17 45 30.36	-28 57 38.97	359.96596	  0.00845	     0.78	     0.78	      0.0	     4.97	                TRUE	 TRUE	FALSE	1.157e-15	4.379e-16	1.877e-15	         	         	         	1791422.8
   211.69	 2CXO J174537.4-290357	 17 45 37.40	-29 03 57.00	359.88972	 -0.06820	     0.81	     0.79	    109.7	     6.43	                TRUE	FALSE	FALSE	1.174e-15	9.666e-16	1.367e-15	   0.9994	   0.9513	   1.0000	1885874.6
   211.71	 2CXO J174530.1-290315	 17 45 30.18	-29 03 15.79	359.88578	 -0.03977	     0.79	     0.79	      0.0	     7.11	                TRUE	FALSE	FALSE	2.199e-15	1.888e-15	2.490e-15	   0.9544	   0.9101	   0.9875	1747520.3
   211.75	 2CXO J174524.1-285949	 17 45 24.17	-28 59 49.49	359.92326	  0.00879	     0.76	     0.76	      0.0	     6.89	                TRUE	 TRUE	FALSE	3.739e-15	2.982e-15	4.449e-15	   0.9994	   0.9238	   1.0000	1731670.4
   211.77	 2CXO J174526.0-290215	 17 45 26.10	-29 02 15.02	359.89243	 -0.01829	     0.85	     0.82	    156.8	     3.25	                TRUE	 TRUE	FALSE	3.733e-16	0.000e+00	8.253e-16	         	         	         	1747520.3
   212.00	 2CXO J174544.2-285703	 17 45 44.28	-28 57 03.60	  0.00080	 -0.02978	     0.74	     0.73	     89.9	     6.94	                TRUE	 TRUE	FALSE	1.967e-15	1.668e-15	2.247e-15	   0.9994	   0.9463	   1.0000	1994862.4
   212.00	 2CXO J174523.9-290045	 17 45 23.93	-29 00 45.74	359.90948	  0.00138	     0.76	     0.73	    171.1	     6.63	                TRUE	 TRUE	FALSE	1.854e-15	9.836e-16	2.686e-15	         	         	         	1732059.1
   212.11	 2CXO J174525.1-290150	 17 45 25.14	-29 01 50.55	359.89641	 -0.01175	     0.81	     0.81	      0.0	     6.06	                TRUE	FALSE	FALSE	1.951e-15	1.641e-15	2.261e-15	   0.9994	   0.9613	   1.0000	1747526.5
   212.26	 2CXO J174540.2-285655	 17 45 40.29	-28 56 55.91	359.99503	 -0.01622	     0.76	     0.74	     70.2	     5.93	                TRUE	FALSE	FALSE	1.542e-15	1.255e-15	1.811e-15	   0.9994	   0.9263	   1.0000	1914821.7
   212.32	 2CXO J174524.8-290139	 17 45 24.80	-29 01 39.86	359.89830	 -0.00917	     0.75	     0.75	      0.0	     5.64	                TRUE	 TRUE	FALSE	1.521e-15	1.249e-15	1.792e-15	   0.9994	   0.9588	   1.0000	1747526.5
   212.46	 2CXO J174524.9-290146	 17 45 24.98	-29 01 46.51	359.89707	 -0.01069	     0.79	     0.77	    121.2	     5.69	                TRUE	 TRUE	FALSE	2.541e-15	1.662e-15	3.421e-15	         	         	         	1747526.5
   212.52	 2CXO J174526.2-290220	 17 45 26.27	-29 02 20.22	359.89153	 -0.01957	     0.77	     0.75	    141.0	     6.85	                TRUE	 TRUE	FALSE	2.836e-15	1.673e-15	3.998e-15	         	         	         	1591385.2
   212.63	 2CXO J174530.4-285736	 17 45 30.46	-28 57 36.64	359.96671	  0.00846	     0.79	     0.79	      0.0	     4.49	                TRUE	 TRUE	FALSE	2.412e-15	1.357e-15	3.417e-15	         	         	         	1751812.4
   212.82	 2CXO J174527.8-290248	 17 45 27.84	-29 02 48.55	359.88780	 -0.02857	     0.74	     0.74	     20.8	     6.49	                TRUE	FALSE	FALSE	1.928e-15	1.631e-15	2.205e-15	   0.9994	   0.9250	   1.0000	1747520.3
   212.99	 2CXO J174555.3-290137	 17 45 55.38	-29 01 37.99	359.95678	 -0.10398	     0.76	     0.74	    106.6	     5.97	                TRUE	 TRUE	FALSE	2.942e-15	1.786e-15	4.098e-15	         	         	         	1731178.9
   213.08	 2CXO J174554.7-290157	 17 45 54.79	-29 01 57.32	359.95108	 -0.10495	     0.81	     0.78	     66.4	     3.72	                TRUE	FALSE	FALSE	1.047e-15	7.778e-16	1.316e-15	   0.9994	   0.9300	   1.0000	1725144.2
   213.51	 2CXO J174546.4-285711	 17 45 46.43	-28 57 11.79	  0.00293	 -0.03763	     0.80	     0.79	    112.6	     4.97	                TRUE	FALSE	FALSE	8.415e-16	6.282e-16	1.055e-15	   0.9119	   0.8289	   0.9750	1955463.6
   213.55	 2CXO J174523.8-290002	 17 45 23.88	-29 00 02.48	359.91963	  0.00781	     0.99	     0.84	     52.3	     4.10	                TRUE	 TRUE	FALSE	4.348e-15	2.699e-15	5.922e-15	         	         	         	1751565.6
   213.56	 2CXO J174524.0-290110	 17 45 24.08	-29 01 10.24	359.90395	 -0.00262	     0.76	     0.76	      0.0	     4.97	                TRUE	 TRUE	FALSE	2.436e-15	1.844e-15	2.996e-15	   0.9994	   0.9388	   1.0000	1747551.3
   213.66	 2CXO J174549.8-290318	 17 45 49.89	-29 03 18.33	359.92257	 -0.10142	     0.79	     0.75	    156.0	     5.06	                TRUE	FALSE	FALSE	1.697e-15	1.385e-15	1.989e-15	   0.9994	   0.9063	   1.0000	1684536.2
   213.67	 2CXO J174534.1-285709	 17 45 34.12	-28 57 09.10	359.98019	  0.00106	     0.76	     0.74	     36.6	     5.31	                TRUE	FALSE	FALSE	1.486e-15	1.238e-15	1.734e-15	   0.9994	   0.9188	   1.0000	1862455.9
   213.69	 2CXO J174525.9-290216	 17 45 26.00	-29 02 16.53	359.89188	 -0.01819	     0.82	     0.79	     33.5	     4.85	                TRUE	 TRUE	FALSE	1.149e-15	5.744e-16	1.699e-15	         	         	         	1747520.3
   213.83	 2CXO J174556.3-290038	 17 45 56.32	-29 00 38.66	359.97264	 -0.09833	     0.79	     0.76	     77.6	     3.95	                TRUE	 TRUE	FALSE	8.017e-16	5.520e-16	1.051e-15	   0.9994	   0.8776	   1.0000	1781761.4
   213.86	 2CXO J174525.1-290155	 17 45 25.17	-29 01 55.82	359.89521	 -0.01261	     0.79	     0.76	    155.6	     4.56	                TRUE	 TRUE	FALSE	1.291e-15	1.009e-15	1.572e-15	   0.9994	   0.8638	   1.0000	1747520.3
   214.18	 2CXO J174524.6-290139	 17 45 24.63	-29 01 39.09	359.89816	 -0.00852	     0.76	     0.76	    122.0	     4.76	                TRUE	 TRUE	FALSE	1.593e-15	1.305e-15	1.881e-15	   0.9994	   0.9350	   1.0000	1747526.5
   214.20	 2CXO J174526.7-290233	 17 45 26.77	-29 02 33.12	359.88943	 -0.02301	     1.00	     0.88	     62.5	     5.29	                TRUE	 TRUE	FALSE	1.698e-15	1.382e-15	1.994e-15	   0.9994	   0.9300	   1.0000	1747520.3
   214.47	 2CXO J174549.9-285737	 17 45 49.98	-28 57 37.88	  0.00348	 -0.05245	     0.79	     0.74	     81.7	     3.83	                TRUE	FALSE	FALSE	8.416e-16	5.837e-16	1.086e-15	   0.9994	   0.8626	   1.0000	1898682.6
   214.51	 2CXO J174530.3-285734	 17 45 30.40	-28 57 34.90	359.96700	  0.00891	     0.83	     0.73	    179.5	     6.14	                TRUE	 TRUE	FALSE	1.180e-15	4.045e-16	1.955e-15	         	         	         	1751812.4
   214.61	 2CXO J174523.9-285947	 17 45 23.98	-28 59 47.05	359.92348	  0.00973	     0.78	     0.73	      4.9	     7.95	                TRUE	 TRUE	FALSE	2.209e-15	1.819e-15	2.573e-15	   0.9994	   0.9425	   1.0000	1731670.3
